date,pig,path,weight,area
30/07/2021,2,./imagenes/derechos/C1/C1_2_2021-07-30_64_.jpg,10.1,
2/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-02_155_.jpg,11.6,
2/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-02_159_.jpg,11.6,
4/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-04_107_.jpg,13.0,34094.28036306899
4/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-04_63_.jpg,13.0,
4/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-04_89_.jpg,13.0,30761.14824537101
6/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-06_27_.jpg,13.7,
6/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-06_35_.jpg,13.7,
6/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-06_44_.jpg,13.7,31246.75381047956
6/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-06_62_.jpg,13.7,
11/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-11_17_.jpg,17.2,30457.513791874266
11/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-11_30_.jpg,17.2,
11/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-11_34_.jpg,17.2,31709.780789141867
13/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-13_23_.jpg,18.4,
18/08/2021,2,./imagenes/derechos/C1/C1_2_2021-08-18_26_.jpg,20.8,
28/07/2021,3,./imagenes/derechos/C1/C1_3_2021-07-28_82_.jpg,8.8,23521.59167944775
28/07/2021,3,./imagenes/derechos/C1/C1_3_2021-07-28_84_.jpg,8.8,27930.12041276006
28/07/2021,3,./imagenes/derechos/C1/C1_3_2021-07-28_98_.jpg,8.8,23806.064195909174
30/07/2021,3,./imagenes/derechos/C1/C1_3_2021-07-30_104_.jpg,10.9,27263.847536196903
30/07/2021,3,./imagenes/derechos/C1/C1_3_2021-07-30_79_.jpg,10.9,
2/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-02_123_.jpg,12.1,26661.66453910089
2/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-02_91_.jpg,12.1,28064.89855741283
2/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-02_97_.jpg,12.1,28816.717079300706
2/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-02_98_.jpg,12.1,
4/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-04_39_.jpg,13.7,28485.604857666112
4/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-04_42_.jpg,13.7,28389.738618560797
4/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-04_61_.jpg,13.7,28969.651083999775
4/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-04_63_.jpg,13.7,28756.534678259985
4/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-04_69_.jpg,13.7,34142.087317848935
6/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-06_32_.jpg,15.0,
6/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-06_33_.jpg,15.0,28062.400064156194
6/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-06_35_.jpg,15.0,30352.73405806413
6/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-06_36_.jpg,15.0,
6/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-06_46_.jpg,15.0,34786.4299172932
9/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-09_29_.jpg,16.2,31384.774856989625
9/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-09_30_.jpg,16.2,30846.91696814322
11/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-11_19_.jpg,18.2,31045.102289266186
11/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-11_22_.jpg,18.2,
13/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-13_21_.jpg,18.3,
13/08/2021,3,./imagenes/derechos/C1/C1_3_2021-08-13_28_.jpg,18.3,
28/07/2021,4,./imagenes/derechos/C1/C1_4_2021-07-28_65_.jpg,9.0,23661.219132823564
28/07/2021,4,./imagenes/derechos/C1/C1_4_2021-07-28_74_.jpg,9.0,23797.001588525553
28/07/2021,4,./imagenes/derechos/C1/C1_4_2021-07-28_80_.jpg,9.0,22891.69771319243
30/07/2021,4,./imagenes/derechos/C1/C1_4_2021-07-30_110_.jpg,10.6,31503.925210874364
30/07/2021,4,./imagenes/derechos/C1/C1_4_2021-07-30_76_.jpg,10.6,25483.92417196461
30/07/2021,4,./imagenes/derechos/C1/C1_4_2021-07-30_79_.jpg,10.6,26451.686015404914
2/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-02_103_.jpg,12.2,
2/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-02_190_.jpg,12.2,30368.04636374836
2/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-02_196_.jpg,12.2,27936.21055376706
2/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-02_203_.jpg,12.2,30844.378523449464
2/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-02_82_.jpg,12.2,30698.560612363435
2/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-02_91_.jpg,12.2,
2/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-02_99_.jpg,12.2,
4/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-04_40_.jpg,12.0,36735.91968005342
4/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-04_61_.jpg,12.0,30799.125804095533
6/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-06_32_.jpg,13.4,
6/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-06_37_.jpg,13.4,32040.919519943578
9/08/2021,4,./imagenes/derechos/C1/C1_4_2021-08-09_25_.jpg,15.4,30248.981592301527
28/07/2021,5,./imagenes/derechos/C1/C1_5_2021-07-28_98_.jpg,8.6,26701.714554918566
30/07/2021,5,./imagenes/derechos/C1/C1_5_2021-07-30_136_.jpg,10.0,
30/07/2021,5,./imagenes/derechos/C1/C1_5_2021-07-30_138_.jpg,10.0,
30/07/2021,5,./imagenes/derechos/C1/C1_5_2021-07-30_156_.jpg,10.0,24981.31009365855
30/07/2021,5,./imagenes/derechos/C1/C1_5_2021-07-30_75_.jpg,10.0,
30/07/2021,5,./imagenes/derechos/C1/C1_5_2021-07-30_79_.jpg,10.0,
30/07/2021,5,./imagenes/derechos/C1/C1_5_2021-07-30_89_.jpg,10.0,
2/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-02_114_.jpg,10.8,27598.27643119595
2/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-02_121_.jpg,10.8,29254.431566589337
2/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-02_171_.jpg,10.8,27631.715385686035
2/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-02_99_.jpg,10.8,29372.424509455668
4/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-04_58_.jpg,13.0,
4/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-04_67_.jpg,13.0,
4/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-04_82_.jpg,13.0,29712.15917415143
4/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-04_83_.jpg,13.0,31798.75606875026
6/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-06_20_.jpg,14.0,30571.940586855246
6/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-06_53_.jpg,14.0,26825.53052465094
6/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-06_88_.jpg,14.0,31194.882046245377
9/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-09_20_.jpg,15.7,34417.07457341716
9/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-09_34_.jpg,15.7,34171.86814640051
9/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-09_38_.jpg,15.7,39974.34409921956
11/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-11_44_.jpg,17.6,
13/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-13_21_.jpg,18.2,40329.096381159296
13/08/2021,5,./imagenes/derechos/C1/C1_5_2021-08-13_25_.jpg,18.2,37740.110685145846
28/07/2021,6,./imagenes/derechos/C1/C1_6_2021-07-28_102_.jpg,8.9,28991.152939931864
28/07/2021,6,./imagenes/derechos/C1/C1_6_2021-07-28_139_.jpg,8.9,25124.251036283753
28/07/2021,6,./imagenes/derechos/C1/C1_6_2021-07-28_67_.jpg,8.9,25308.17470399673
28/07/2021,6,./imagenes/derechos/C1/C1_6_2021-07-28_86_.jpg,8.9,26097.455431622973
30/07/2021,6,./imagenes/derechos/C1/C1_6_2021-07-30_56_.jpg,10.0,26692.801442251144
30/07/2021,6,./imagenes/derechos/C1/C1_6_2021-07-30_88_.jpg,10.0,
30/07/2021,6,./imagenes/derechos/C1/C1_6_2021-07-30_92_.jpg,10.0,27599.036468608163
2/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-02_119_.jpg,10.8,24467.18756463432
2/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-02_81_.jpg,10.8,
2/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-02_95_.jpg,10.8,30880.58005480579
4/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-04_85_.jpg,12.4,
4/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-04_88_.jpg,12.4,28979.812217737905
4/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-04_92_.jpg,12.4,
6/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-06_23_.jpg,13.6,
6/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-06_24_.jpg,13.6,28024.217206198166
6/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-06_48_.jpg,13.6,29038.295410343813
6/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-06_49_.jpg,13.6,
9/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-09_36_.jpg,15.4,32723.322378377274
9/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-09_38_.jpg,15.4,31585.64209792991
9/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-09_43_.jpg,15.4,29009.150759556152
11/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-11_28_.jpg,16.1,
11/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-11_46_.jpg,16.1,30492.532316523306
13/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-13_25_.jpg,16.5,34271.287414351464
13/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-13_31_.jpg,16.5,
13/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-13_34_.jpg,16.5,31111.825891128556
16/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-16_67_.jpg,17.6,
18/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-18_25_.jpg,18.1,
20/08/2021,6,./imagenes/derechos/C1/C1_6_2021-08-20_28_.jpg,20.3,
3/09/2021,6,./imagenes/derechos/C1/C1_6_2021-09-03_48_.jpg,33.0,
28/07/2021,7,./imagenes/derechos/C1/C1_7_2021-07-28_101_.jpg,8.1,32064.579871955848
28/07/2021,7,./imagenes/derechos/C1/C1_7_2021-07-28_71_.jpg,8.1,32252.065908884877
28/07/2021,7,./imagenes/derechos/C1/C1_7_2021-07-28_90_.jpg,8.1,31070.722400302926
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_108_.jpg,10.6,28981.882460759036
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_163_.jpg,10.6,31500.93975726109
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_167_.jpg,10.6,39094.98439015486
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_54_.jpg,10.6,
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_75_.jpg,10.6,
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_79_.jpg,10.6,
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_95_.jpg,10.6,38401.042969313065
2/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-02_97_.jpg,10.6,33853.58503950003
4/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-04_59_.jpg,11.2,31240.266196938905
6/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-06_25_.jpg,11.9,27684.548812649242
6/08/2021,7,./imagenes/derechos/C1/C1_7_2021-08-06_45_.jpg,11.9,34922.177099995686
28/07/2021,8,./imagenes/derechos/C1/C1_8_2021-07-28_65_.jpg,8.1,
28/07/2021,8,./imagenes/derechos/C1/C1_8_2021-07-28_71_.jpg,8.1,27970.42964200743
28/07/2021,8,./imagenes/derechos/C1/C1_8_2021-07-28_91_.jpg,8.1,21153.20754967018
30/07/2021,8,./imagenes/derechos/C1/C1_8_2021-07-30_132_.jpg,9.6,29943.077372819094
30/07/2021,8,./imagenes/derechos/C1/C1_8_2021-07-30_52_.jpg,9.6,33251.129948743364
30/07/2021,8,./imagenes/derechos/C1/C1_8_2021-07-30_58_.jpg,9.6,28278.34889481581
2/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-02_111_.jpg,12.0,31902.89555135486
2/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-02_171_.jpg,12.0,
2/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-02_205_.jpg,12.0,31124.217193916145
2/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-02_213_.jpg,12.0,32448.781854497356
4/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-04_54_.jpg,13.1,
4/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-04_63_.jpg,13.1,36018.57628197213
4/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-04_69_.jpg,13.1,
4/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-04_70_.jpg,13.1,37577.60977894459
6/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-06_23_.jpg,14.1,35071.2857254297
6/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-06_50_.jpg,14.1,39609.84204239988
6/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-06_64_.jpg,14.1,35224.82965602706
9/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-09_12_.jpg,15.9,
9/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-09_39_.jpg,15.9,
11/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-11_21_.jpg,16.2,39467.283210354064
13/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-13_21_.jpg,18.5,
13/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-13_38_.jpg,18.5,
13/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-13_59_.jpg,18.5,
18/08/2021,8,./imagenes/derechos/C1/C1_8_2021-08-18_30_.jpg,20.8,
3/09/2021,8,./imagenes/derechos/C1/C1_8_2021-09-03_34_.jpg,35.6,
28/07/2021,9,./imagenes/derechos/C1/C1_9_2021-07-28_77_.jpg,11.5,25812.3658798729
28/07/2021,9,./imagenes/derechos/C1/C1_9_2021-07-28_87_.jpg,11.5,
30/07/2021,9,./imagenes/derechos/C1/C1_9_2021-07-30_101_.jpg,12.2,
30/07/2021,9,./imagenes/derechos/C1/C1_9_2021-07-30_104_.jpg,12.2,
2/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-02_128_.jpg,14.9,26676.922667033814
2/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-02_135_.jpg,14.9,
2/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-02_71_.jpg,14.9,22884.86480584746
4/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-04_39_.jpg,15.5,26407.133423828425
4/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-04_59_.jpg,15.5,34150.45922479693
6/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-06_104_.jpg,17.5,
6/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-06_25_.jpg,17.5,
6/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-06_33_.jpg,17.5,
6/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-06_39_.jpg,17.5,32542.825352739776
6/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-06_50_.jpg,17.5,29863.657777217606
9/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-09_18_.jpg,20.3,
9/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-09_24_.jpg,20.3,
9/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-09_27_.jpg,20.3,27381.267760994477
9/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-09_29_.jpg,20.3,28897.644878757164
9/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-09_31_.jpg,20.3,27080.01421046472
9/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-09_57_.jpg,20.3,
11/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-11_22_.jpg,21.0,
11/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-11_24_.jpg,21.0,33038.26099308797
11/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-11_25_.jpg,21.0,33563.87975224929
11/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-11_27_.jpg,21.0,25089.562981735846
11/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-11_35_.jpg,21.0,
11/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-11_36_.jpg,21.0,30249.467419602504
13/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-13_26_.jpg,21.1,
13/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-13_27_.jpg,21.1,
18/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-18_18_.jpg,24.0,36136.975850665476
18/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-18_23_.jpg,24.0,
18/08/2021,9,./imagenes/derechos/C1/C1_9_2021-08-18_26_.jpg,24.0,
3/09/2021,9,./imagenes/derechos/C1/C1_9_2021-09-03_47_.jpg,41.6,45378.55588893594
